"#","Nomo","Snfg","Snfg Komponen","Posisi","Jenis Proses","Lanjutan","Datetime Write","Start","Due","Nama Fg","Process Status","Is Done","Koitem FG","No Batch","Actions"
"1251","MO-B-BSLP-BULK/I0195","B-BSLP-EM/I0184","B-BSLP-EM/I0184","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1252","MO-B-BSLP-BULK/I0194","B-BSLP-EM/I0183","B-BSLP-EM/I0183","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1253","MO-B-BSLP-BULK/I0193","B-BSLP-EM/I0182","B-BSLP-EM/I0182","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1254","MO-B-BSLP-BULK/I0192","B-BSLP-EM/I0181","B-BSLP-EM/I0181","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-25","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1255","MO-B-BSLP-BULK/I0191","B-BSLP-EM/I0180","B-BSLP-EM/I0180","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-25","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1256","MO-B-BSLP-BULK/I0190","B-BSLP-EM/I0179","B-BSLP-EM/I0179","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-25","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1257","MO-B-BSLP-BULK/I0189","B-BSLP-EM/I0178","B-BSLP-EM/I0178","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-25","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1258","MO-B-BSLP-BULK/I0188","B-BSLP-EM/I0177","B-BSLP-EM/I0177","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-25","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1259","MO-B-BSLP-BULK/I0187","B-BSLP-EM/I0176","B-BSLP-EM/I0176","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1260","MO-B-BSLP-BULK/I0186","B-BSLP-EM/I0175","B-BSLP-EM/I0175","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1261","MO-B-BSLP-BULK/I0185","B-BSLP-EM/I0174","B-BSLP-EM/I0174","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1262","MO-B-BSLP-BULK/I0184","B-BSLP-EM/I0173","B-BSLP-EM/I0173","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1263","MO-B-BSLP-BULK/I0183","B-BSLP-EM/I0172","B-BSLP-EM/I0172","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","Emina Bright Stuff Loose Powder 55 g","Next Process","Done","B-BSLP-EM","(not set)",""
"1264","MO-TC-R3LLF04-BULK/I0075","TC-RR3LLF04-W/I0034","TC-RR3LLF04-W/I0034","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Wardah Refill Lightening Powder Foundation Light Feel 04 Natural 12 g","Next Process","Done","TC-RR3LLF04-W","(not set)",""
"1265","MO-TC-R3LLF04-BULK/I0076","TC-RR3LLF04-W/I0035","TC-RR3LLF04-W/I0035","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Wardah Refill Lightening Powder Foundation Light Feel 04 Natural 12 g","Next Process","Done","TC-RR3LLF04-W","(not set)",""
"1266","MO-TC-R3LLF05-BULK/I0053","TC-RR3LLF05-W/I0030","TC-RR3LLF05-W/I0030","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Wardah Refill Lightening Powder Foundation Light Feel 05 Beige 12 g","Next Process","Done","TC-RR3LLF05-W","(not set)",""
"1267","MO-TC-R3LLF05-BULK/I0054","TC-RR3LLF05-W/I0031","TC-RR3LLF05-W/I0031","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Wardah Refill Lightening Powder Foundation Light Feel 05 Beige 12 g","Next Process","Done","TC-RR3LLF05-W","(not set)",""
"1268","MO-TC-RVPMW32-BULK/I0001","TC-RVPMW32-MO/I0001","TC-RVPMW32-MO/I0001","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-22","MAKE OVER Powerstay 24H Matte Powder Foundation W32 Warm Beige 10 g","Next Process","Done","TC-RVPMW32-MO","(not set)",""
"1269","MO-TC-W1C3-BULK/I0050","TC-W3ELI3-W12G/I0020","TC-W3ELI3-W12G/I0020","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-25","Wardah Evd Lum Two Way Cake 03 Ivory 12 g (Pc(s))","Next Process","Done","TC-W3ELI3-W12G","(not set)",""
"1270","MO-TC-W1C1-BULK/I0043","TC-W3ELLB1-W12G/I0020","TC-W3ELLB1-W12G/I0020","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-25","Wardah Evd Lum Two Way Cake 01 Light Beige 12 g (Pc(s))","Next Process","Done","TC-W3ELLB1-W12G","(not set)",""
"1271","MO-TC-W1I2C4-BULK/I0032","TC-W3ELLI4-W12G/I0015","TC-W3ELLI4-W12G/I0015","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-25","Wardah Evd Lum Two Way Cake 04 Light Ivory 12 g (Pc(s))","Next Process","Done","TC-W3ELLI4-W12G","(not set)",""
"1272","MO-TWC-CLFTA-BULK/I0050","TWC-CLFTA-W/I0028","TWC-CLFTA-W/I0028","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Wardah Colorfit Velvet Powder Foundation 11C Pink Fair 11 g","Next Process","Done","TWC-CLFTA-W","(not set)",""
"1273","MO-TWC-CLFTA-BULK/I0051","TWC-CLFTA-W/I0029","TWC-CLFTA-W/I0029","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Wardah Colorfit Velvet Powder Foundation 11C Pink Fair 11 g","Next Process","Done","TWC-CLFTA-W","(not set)",""
"1274","MO-TWC-CLFTA-BULK/I0052","TWC-CLFTA-W/I0030","TWC-CLFTA-W/I0030","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Wardah Colorfit Velvet Powder Foundation 11C Pink Fair 11 g","Next Process","Done","TWC-CLFTA-W","(not set)",""
"1275","MO-TWC-CLFTA-BULK/I0053","TWC-CLFTA-W/I0031","TWC-CLFTA-W/I0031","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Wardah Colorfit Velvet Powder Foundation 11C Pink Fair 11 g","Next Process","Done","TWC-CLFTA-W","(not set)",""
"1276","MO-TWC-CLFTA-BULK/I0054","TWC-CLFTA-W/I0032","TWC-CLFTA-W/I0032","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Wardah Colorfit Velvet Powder Foundation 11C Pink Fair 11 g","Next Process","Done","TWC-CLFTA-W","(not set)",""
"1277","MO-TWC-CLFTF-BULK/I0049","TWC-CLFTF-W/I0027","TWC-CLFTF-W/I0027","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Wardah Colorfit Velvet Powder Foundation 43W Golden Sand 11 g","Next Process","Done","TWC-CLFTF-W","(not set)",""
"1278","MO-TWC-CLFTF-BULK/I0050","TWC-CLFTF-W/I0028","TWC-CLFTF-W/I0028","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","Wardah Colorfit Velvet Powder Foundation 43W Golden Sand 11 g","Next Process","Done","TWC-CLFTF-W","(not set)",""
"1279","MO-TWC-CLFTF-BULK/I0051","TWC-CLFTF-W/I0029","TWC-CLFTF-W/I0029","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-21","2023-08-01","Wardah Colorfit Velvet Powder Foundation 43W Golden Sand 11 g","Next Process","Done","TWC-CLFTF-W","(not set)",""
"1280","MO-TWC-CLFTF-BULK/I0052","TWC-CLFTF-W/I0030","TWC-CLFTF-W/I0030","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-21","2023-08-01","Wardah Colorfit Velvet Powder Foundation 43W Golden Sand 11 g","Next Process","Done","TWC-CLFTF-W","(not set)",""
"1281","MO-ES-W1G-03 BULK/I0025","ES-W1G-W3,3GR/I0016","ES-W1G-W3,3GR/I0016/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-07-26","Wardah Eye Shadow G 3,3 gr (pc(s))","Next Process","Done","ES-W1G-W3,3GR","(not set)",""
"1282","MO-ES-W1G-02 BULK/I0016","ES-W1G-W3,3GR/I0016","ES-W1G-W3,3GR/I0016/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-21","2023-07-26","Wardah Eye Shadow G 3,3 gr (pc(s))","Next Process","Done","ES-W1G-W3,3GR","(not set)",""
"1283","MO-ES-W1G-01 BULK/I0028","ES-W1G-W3,3GR/I0016","ES-W1G-W3,3GR/I0016/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-07-26","Wardah Eye Shadow G 3,3 gr (pc(s))","Next Process","Done","ES-W1G-W3,3GR","(not set)",""
"1284","MO-ES-W1G-03 BULK/I0024","ES-W1G-W3,3GR/I0015","ES-W1G-W3,3GR/I0015/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-07-26","Wardah Eye Shadow G 3,3 gr (pc(s))","Next Process","Done","ES-W1G-W3,3GR","(not set)",""
"1285","MO-ES-W1G-02 BULK/I0015","ES-W1G-W3,3GR/I0015","ES-W1G-W3,3GR/I0015/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-07-26","Wardah Eye Shadow G 3,3 gr (pc(s))","Next Process","Done","ES-W1G-W3,3GR","(not set)",""
"1286","MO-ES-W1G-01 BULK/I0027","ES-W1G-W3,3GR/I0015","ES-W1G-W3,3GR/I0015/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-07-26","Wardah Eye Shadow G 3,3 gr (pc(s))","Next Process","Done","ES-W1G-W3,3GR","(not set)",""
"1287","MO-ES-W1G-03 BULK/I0023","ES-W1G-W3,3GR/I0014","ES-W1G-W3,3GR/I0014/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-20","Wardah Eye Shadow G 3,3 gr (pc(s))","Next Process","Done","ES-W1G-W3,3GR","(not set)",""
"1288","MO-ES-W1G-02 BULK/I0014","ES-W1G-W3,3GR/I0014","ES-W1G-W3,3GR/I0014/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-20","Wardah Eye Shadow G 3,3 gr (pc(s))","Next Process","Done","ES-W1G-W3,3GR","(not set)",""
"1289","MO-ES-W1G-01 BULK/I0026","ES-W1G-W3,3GR/I0014","ES-W1G-W3,3GR/I0014/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-20","Wardah Eye Shadow G 3,3 gr (pc(s))","Next Process","Done","ES-W1G-W3,3GR","(not set)",""
"1290","-","ES-W1A-W3,3GR/I0022","ES-W1A-W3,3GR/I0022/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-25","2023-07-25","Wardah Eye Shadow A 3,3 gr (pc(s))","Next Process","Done","ES-W1A-W3,3GR","(not set)",""
"1291","MO-ES-W1A-02 BULK/I0021","ES-W1A-W3,3GR/I0022","ES-W1A-W3,3GR/I0022/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-19","2023-07-25","Wardah Eye Shadow A 3,3 gr (pc(s))","Next Process","Done","ES-W1A-W3,3GR","(not set)",""
"1292","MO-ES-W1A-01 BULK/I0022","ES-W1A-W3,3GR/I0022","ES-W1A-W3,3GR/I0022/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-07-25","Wardah Eye Shadow A 3,3 gr (pc(s))","Next Process","Done","ES-W1A-W3,3GR","(not set)",""
"1293","MO-ES-W1A-03 BULK/I0020","ES-W1A-W3,3GR/I0021","ES-W1A-W3,3GR/I0021/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-19","2023-07-25","Wardah Eye Shadow A 3,3 gr (pc(s))","Next Process","Done","ES-W1A-W3,3GR","(not set)",""
"1294","MO-ES-W1A-02 BULK/I0020","ES-W1A-W3,3GR/I0021","ES-W1A-W3,3GR/I0021/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-19","2023-07-25","Wardah Eye Shadow A 3,3 gr (pc(s))","Next Process","Done","ES-W1A-W3,3GR","(not set)",""
"1295","MO-ES-W1A-01 BULK/I0021","ES-W1A-W3,3GR/I0021","ES-W1A-W3,3GR/I0021/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-25","Wardah Eye Shadow A 3,3 gr (pc(s))","Next Process","Done","ES-W1A-W3,3GR","(not set)",""
"1296","MO-ES-W1A-03 BULK/I0019","ES-W1A-W3,3GR/I0020","ES-W1A-W3,3GR/I0020/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-20","Wardah Eye Shadow A 3,3 gr (pc(s))","Next Process","Done","ES-W1A-W3,3GR","(not set)",""
"1297","MO-ES-W1A-02 BULK/I0019","ES-W1A-W3,3GR/I0020","ES-W1A-W3,3GR/I0020/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-15","2023-07-20","Wardah Eye Shadow A 3,3 gr (pc(s))","Next Process","Done","ES-W1A-W3,3GR","(not set)",""
"1298","MO-ES-W1A-01 BULK/I0020","ES-W1A-W3,3GR/I0020","ES-W1A-W3,3GR/I0020/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-15","2023-07-20","Wardah Eye Shadow A 3,3 gr (pc(s))","Next Process","Done","ES-W1A-W3,3GR","(not set)",""
"1299","-","ES-W0I-W3,3GR/I0021","ES-W0I-W3,3GR/I0021/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-24","2023-07-25","Wardah Eye Shadow I 3,3 gr (pc(s))","Next Process","Done","ES-W0I-W3,3GR","(not set)",""
"1300","MO-ES-W0I-02 BULK/I0026","ES-W0I-W3,3GR/I0021","ES-W0I-W3,3GR/I0021/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-19","2023-07-25","Wardah Eye Shadow I 3,3 gr (pc(s))","Next Process","Done","ES-W0I-W3,3GR","(not set)",""
"1301","MO-ES-W0I-01 BULK/I0036","ES-W0I-W3,3GR/I0021","ES-W0I-W3,3GR/I0021/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-19","2023-07-25","Wardah Eye Shadow I 3,3 gr (pc(s))","Next Process","Done","ES-W0I-W3,3GR","(not set)",""
"1302","MO-ES-W0I-03 BULK/I0019","ES-W0I-W3,3GR/I0020","ES-W0I-W3,3GR/I0020/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-21","2023-07-24","Wardah Eye Shadow I 3,3 gr (pc(s))","Next Process","Done","ES-W0I-W3,3GR","(not set)",""
"1303","MO-ES-W0I-02 BULK/I0025","ES-W0I-W3,3GR/I0020","ES-W0I-W3,3GR/I0020/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-24","Wardah Eye Shadow I 3,3 gr (pc(s))","Next Process","Done","ES-W0I-W3,3GR","(not set)",""
"1304","MO-ES-W0I-01 BULK/I0035","ES-W0I-W3,3GR/I0020","ES-W0I-W3,3GR/I0020/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-24","Wardah Eye Shadow I 3,3 gr (pc(s))","Next Process","Done","ES-W0I-W3,3GR","(not set)",""
"1305","MO-ES-G-BULK/I0023","ES-TGE-MO6G/I0023","ES-TGE-MO6G/I0023/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","MAKE OVER Trivia Eye Shadow Golden Espress 6 g (Pc(s))","Next Process","Done","ES-TGE-MO6G","(not set)",""
"1306","MO-ES-OF-BULK/I0019","ES-TGE-MO6G/I0023","ES-TGE-MO6G/I0023/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","MAKE OVER Trivia Eye Shadow Golden Espress 6 g (Pc(s))","Next Process","Done","ES-TGE-MO6G","(not set)",""
"1307","MO-ES-CH-BULK/I0019","ES-TGE-MO6G/I0023","ES-TGE-MO6G/I0023/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","MAKE OVER Trivia Eye Shadow Golden Espress 6 g (Pc(s))","Next Process","Done","ES-TGE-MO6G","(not set)",""
"1308","MO-ES-PMEO-BULK/I0030","ES-TENS-MO6G/I0007","ES-TENS-MO6G/I0007/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","MAKE OVER Trivia Eye Shadow Enchanting Nude Spell 6 g (Pc(s))","Next Process","Done","ES-TENS-MO6G","(not set)",""
"1309","MO-ES-ST-MO-BULK/I0010","ES-TENS-MO6G/I0007","ES-TENS-MO6G/I0007/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","MAKE OVER Trivia Eye Shadow Enchanting Nude Spell 6 g (Pc(s))","Next Process","Done","ES-TENS-MO6G","(not set)",""
"1310","MO-ES-PMB-BULK/I0020","ES-TENS-MO6G/I0007","ES-TENS-MO6G/I0007/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","MAKE OVER Trivia Eye Shadow Enchanting Nude Spell 6 g (Pc(s))","Next Process","Done","ES-TENS-MO6G","(not set)",""
"1311","-","ES-PRPRP-EM3.3GR/I0005","ES-PRPRP-EM3.3GR/I0005/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-07-21","Emina Pop Rouge Pressed Eye Shadow Romantic 3.3 gr (Pc(s))","Next Process","Done","ES-PRPRP-EM3.3GR","(not set)",""
"1312","MO-ES-W0H-03 BULK/I0005","ES-PRPRP-EM3.3GR/I0005","ES-PRPRP-EM3.3GR/I0005/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-21","Emina Pop Rouge Pressed Eye Shadow Romantic 3.3 gr (Pc(s))","Next Process","Done","ES-PRPRP-EM3.3GR","(not set)",""
"1313","MO-ES-PL-BULK/I0021","ES-PRPRP-EM3.3GR/I0005","ES-PRPRP-EM3.3GR/I0005/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-21","Emina Pop Rouge Pressed Eye Shadow Romantic 3.3 gr (Pc(s))","Next Process","Done","ES-PRPRP-EM3.3GR","(not set)",""
"1314","MO-ES-PRPPH03-BULK/I0012","ES-PRPPH-EM3.3GR/I0012","ES-PRPPH-EM3.3GR/I0012/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-21","Emina Pop Rouge Pressed Eye Shadow Posh 3.3 gr (Pc(s))","Next Process","Done","ES-PRPPH-EM3.3GR","(not set)",""
"1315","MO-ES-PRPPH02-BULK/I0012","ES-PRPPH-EM3.3GR/I0012","ES-PRPPH-EM3.3GR/I0012/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-21","Emina Pop Rouge Pressed Eye Shadow Posh 3.3 gr (Pc(s))","Next Process","Done","ES-PRPPH-EM3.3GR","(not set)",""
"1316","MO-ES-W1D-02 BULK/I0012","ES-PRPPH-EM3.3GR/I0012","ES-PRPPH-EM3.3GR/I0012/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-21","Emina Pop Rouge Pressed Eye Shadow Posh 3.3 gr (Pc(s))","Next Process","Done","ES-PRPPH-EM3.3GR","(not set)",""
"1317","MO-TWC-OMGD-BULK/I0009","TWC-OMGD-OMG/I0005","TWC-OMGD-OMG/I0005","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","OMG Oh My Glam Coverlast Two Way Cake 41W Sand 12 g","Next Process","Done","TWC-OMGD-OMG","(not set)",""
"1318","MO-TWC-OMGL-BULK/I0012","TWC-OMGL-OMG/I0010","TWC-OMGL-OMG/I0010","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","OMG Oh My Glam Coverlast Two Way Cake 21W Light 12 g","Next Process","Done","TWC-OMGL-OMG","(not set)",""
"1319","MO-TWC-OMGL-BULK/I0013","TWC-OMGL-OMG/I0011","TWC-OMGL-OMG/I0011","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-25","OMG Oh My Glam Coverlast Two Way Cake 21W Light 12 g","Next Process","Done","TWC-OMGL-OMG","(not set)",""
"1320","MO-TWC-OMGM-BULK/I0016","TWC-OMGM-OMG/I0012","TWC-OMGM-OMG/I0012","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-25","OMG Oh My Glam Coverlast Two Way Cake 32N Natural 12 g","Next Process","Done","TWC-OMGM-OMG","(not set)",""
"1321","MO-ES-PMEO-BULK/I0031","ES-PRPBK-EM3.3GR/I0013","ES-PRPBK-EM3.3GR/I0013/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-21","Emina Pop Rouge Pressed Eye Shadow Brick 3.3 gr (Pc(s))","Next Process","Done","ES-PRPBK-EM3.3GR","(not set)",""
"1322","MO-ES-W1G-01 BULK/I0025","ES-PRPBK-EM3.3GR/I0013","ES-PRPBK-EM3.3GR/I0013/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-07-21","Emina Pop Rouge Pressed Eye Shadow Brick 3.3 gr (Pc(s))","Next Process","Done","ES-PRPBK-EM3.3GR","(not set)",""
"1323","MO-ES-PRPBK01-BULK/I0012","ES-PRPBK-EM3.3GR/I0013","ES-PRPBK-EM3.3GR/I0013/01/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-21","Emina Pop Rouge Pressed Eye Shadow Brick 3.3 gr (Pc(s))","Next Process","Done","ES-PRPBK-EM3.3GR","(not set)",""
"1324","MO-TWC-OMGM-BULK/I0017","TWC-OMGM-OMG/I0013","TWC-OMGM-OMG/I0013","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-18","2023-07-25","OMG Oh My Glam Coverlast Two Way Cake 32N Natural 12 g","Next Process","Done","TWC-OMGM-OMG","(not set)",""
"1325","MO-TWC-OMGM-BULK/I0018","TWC-OMGM-OMG/I0014","TWC-OMGM-OMG/I0014","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-20","2023-08-01","OMG Oh My Glam Coverlast Two Way Cake 32N Natural 12 g","Next Process","Done","TWC-OMGM-OMG","(not set)",""
"1326","MO-WARN-A450TDMS-BULK/I0030","WARN-A450TDMS-BULK/I0030","WARN-A450TDMS-BULK/I0030","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-17","2023-08-01","Monokrom serbuk C33-450M","Next Process","Done","WARN-A450TDMS-BULK","(not set)",""
"1327","MO-ES-IPSCP-W-10-BULK/I0004","ES-IPSCP-W/I0004","ES-IPSCP-W/I0004/10/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-22","2023-07-27","Instaperfect SPOTLIGHT Chromatic Eye Palette 10 g","Next Process","Done","ES-IPSCP-W","(not set)",""
"1328","-","ES-IPSCP-W/I0004","ES-IPSCP-W/I0004/09/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-26","2023-07-27","Instaperfect SPOTLIGHT Chromatic Eye Palette 10 g","Next Process","Done","ES-IPSCP-W","(not set)",""
"1329","MO-ES-IPSCP-W-08-BULK/I0003","ES-IPSCP-W/I0004","ES-IPSCP-W/I0004/08/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-22","2023-07-27","Instaperfect SPOTLIGHT Chromatic Eye Palette 10 g","Next Process","Done","ES-IPSCP-W","(not set)",""
"1330","MO-ES-IPSCP-W-07-BULK/I0003","ES-IPSCP-W/I0004","ES-IPSCP-W/I0004/07/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-22","2023-07-27","Instaperfect SPOTLIGHT Chromatic Eye Palette 10 g","Next Process","Done","ES-IPSCP-W","(not set)",""
"1331","MO-ES-IPSCP-W-06-BULK/I0003","ES-IPSCP-W/I0004","ES-IPSCP-W/I0004/06/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-22","2023-07-27","Instaperfect SPOTLIGHT Chromatic Eye Palette 10 g","Next Process","Done","ES-IPSCP-W","(not set)",""
"1332","MO-ES-IPSCP-W-05-BULK/I0004","ES-IPSCP-W/I0004","ES-IPSCP-W/I0004/05/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-22","2023-07-27","Instaperfect SPOTLIGHT Chromatic Eye Palette 10 g","Next Process","Done","ES-IPSCP-W","(not set)",""
"1333","MO-ES-IPSCP-W-04-BULK/I0003","ES-IPSCP-W/I0004","ES-IPSCP-W/I0004/04/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-21","2023-07-27","Instaperfect SPOTLIGHT Chromatic Eye Palette 10 g","Next Process","Done","ES-IPSCP-W","(not set)",""
"1334","MO-ES-PNU-04-BULK/I0011","ES-IPSCP-W/I0004","ES-IPSCP-W/I0004/03/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-21","2023-07-27","Instaperfect SPOTLIGHT Chromatic Eye Palette 10 g","Next Process","Done","ES-IPSCP-W","(not set)",""
"1335","MO-ES-PNU-03-BULK/I0014","ES-IPSCP-W/I0004","ES-IPSCP-W/I0004/02/01","PLANNER","(not set)","1","2023-07-13 12:52:00+07","2023-07-21","2023-07-27","Instaperfect SPOTLIGHT Chromatic Eye Palette 10 g","Next Process","Done","ES-IPSCP-W","(not set)",""
