"Korporat Code","Factory","Lifecycle"
"FA-EGH-RP-W6,5G","JTK01",""
"EB-EK-DB-RP-W1.1GR","JTK01",""
"EB-EK-LB-RP-W1GR","JTK01",""
"ES-W0H-01-RP-W1,1GR","JTK01",""
"GULA-R1-X","",""
"EMO-RFNJO-X","","initial"
"GARA-RFS-X","",""
"REGU-FD-X","",""
"TC-RLEC01-BULK","JTK01",""
"TC-RLEC02-BULK","JTK01",""
"TC-RLEC03-BULK","JTK01",""
"TC-RLEC04-BULK","JTK01",""
"EC-RYAG-BULK","JTK02",""
"SRM-AGIS-BULK","JTK02",""
"M-AGNC-BULK","JTK02",""
"FM-RYUL-BULK","JTK02",""
"SRM-AGTE-BULK","JTK02",""
"M-AGDC-BULK","JTK02",""
"HUM-RG26LQSG-X","",""
"ACTI-RNV-X","",""
"SAMP-RCLRP-X","",""
"ACTI-RCLRP-X","",""
"RSN-PTMX-X","","initial"
"SRM-RBSS-BULK","JTK02","initial"
"FT-RBST-BULK","JTK02","initial"
"FW-RBS-BULK","JTK02","initial"
"B-RBSLP-BULK","JTK01","initial"
"REM-RRBSMW-BULK","JTK02","initial"
"M-RBSC-BULK","JTK02","initial"
"M-RBSTUC-BULK","JTK02","initial"
"REWD-LIS80-X","",""
"REWM-DC21-","",""
"REW-PIB-","",""
"MOIS-RHH15P-X","",""
"RHEO-PRKL2-X","",""
"RHEO-PRTT2-X","",""
"RHOD--SLES-K","",""
"OIL-RBOM-X","",""
"SAMP-RMGLEX-X","",""
"EXTR-RMGE-X","",""
"WAX-RWSS-II-X","","initial"
"FA-RGH-BULK","JTK01",""
"D-R1HERW1-BULK","JTK02",""
"ACTI-RNCC-X","",""
"PEN-RCCB-X","",""
"PENG-RCSBZ-X","",""
"ACTI-RBN-X","",""
"THIC-RMGSO4-X","",""
"SAMP-RCSBZ-X","",""
"RBO-58134-X","","initial"
"SAMP-RSDMFW-X","",""
"PARF-RBM3E-X","",""
"BUT-W0R-BULK","JTK02",""
"SAMP-RGLCPP-X","",""
"PTL-RGCPTPLP-X","",""
"PARF-RLVNL-X","","initial"
"SAMP-RPE0819B-X","",""
"SAMP-RSWRND-X","",""
"EXTR-RSWTRB-X","","initial"
"SAMP-RSWRBGR-X","",""
"EXTR-EMWII-X","",""
"EXTR-RW-R-X","",""
"EO-RSML7-X","",""
"OIL-RSOLIDS-X","",""
"PARF-RSTCC-X","","initial"
"ACTI-RSVT-X","",""
"SAMP-RSVT-X","",""
"SAMP-RGBL-X","",""
"SAMP-AMZGRC-X","","initial"
"SAMP-COLSIMP1-X","",""
"SAMP-FLSMOC-X","",""
"SAMP-FMNSWNG-X","","initial"
"SAMP-GLDMJSTY-X","","initial"
"SAMP-GRNVYG-X","","initial"
"SAMP-HGTEA-X","",""
"SAMP-HRVY-X","",""
"SAMP-HTSTR1-X","",""
"SAMP-IMTD1-X","",""
"SAMP-JDRS-X","",""
"SAMP-LDGRG-X","","initial"
"SAMP-MH2O-X","",""
"SAMP-MHMOD-X","",""
"SAMP-MHMODTEC-X","",""
"SAMP-MLWS-X","",""
"SAMP-MLWSLVP-X","","initial"
"SAMP-MOONAGL-X","","initial"
"SAMP-PNCDYLF-X","","initial"
"SAMP-RSTE26C-X","","initial"
"SAMP-SOGMOD-X","",""
"SAMP-SOGMODTEC-X","",""
"SAMP-SPFLFC2-X","",""
"SAMP-SPRKYSTR-X","","initial"
"SAMP-STOG-X","",""
"SAMP-WGTIMP-X","",""
"POWD-SBK-X","",""
"PEN-SENSC50-X","",""
"SILI-1202-","",""
"SILI-1328--K","",""
"SILI-1540-GE","",""
"SILI-SF16-","",""
"SILI-SF12--K","",""
"SILI-SFE-GE","",""
"POWD-SH219-X","",""
"SAMP-SH219-X","",""
"WARN-S12RN217--K","",""
"WARN-S12RR5161--K","",""
"WARN-S12YL--K","",""
"SILD--SI5H52D-K","",""
"MICA--SIOI2-K","",""
"TALK-C-STJADAITO-K","",""
"TITA-C-STCR5-K","",""
"SERI-M-LPSRCT-X","",""
"ACTI-SKINFLV-X","","initial"
"EMO-ARLPS15E-X","","initial"
"EMUL-BS721-X","","initial"
"EMUL-BC20-X","",""
"EMUL-SPBS2-X","","initial"
"EMUL-CGSPS-X","",""
"CRO1-GTCC-","",""
"EMU-CPLS-X","",""
"POLA--GP2-K","",""
"PARF-9861SPM--K","",""
"PARF-LVDLVLY-X","","initial"
"PARF-CFLYFGT-X","",""
"PARF-AMSKLG-X","",""
"PARF-OSLF-SP119881-X","",""
"PARF-ISLYFGT-X","",""
"PARF-ENTCSC-X","",""
"PARF-PCGD2SG-X","",""
"PARF-LL-SP2-K","",""
"PARF-OS-SP20606-K","",""
"PARF-OOCFSP77-SWP","",""
"PARF-SPFXTV-X","",""
"PARF-SGMT43-X","",""
"SUN-MP-X","",""
"EKS-SRN05-MO","",""
"EMU-5418V-X","",""
"SAMP-SL816T-X","",""
"SALA-99--K","",""
"EMO-SLCHS-X","","initial"
"SALA-WO6-X","",""
"ASAM-SALI-ASR","",""
"ASAM-SCAD-X","",""
"ALAN-SL--X","",""
"NATR-SSCS1-X","",""
"SAMP-ALGGD-X","","initial"
"SAMP-ALGZEN-X","","initial"
"SAMP-ASCOAS-X","","initial"
"SAMP-AS1-BL100P-X","","initial"
"SAMP-AS1-R516P-X","","initial"
"SAMP-AS1-LL100P-X","","initial"
"SAMP-ACEX-X","",""
"SAMP-AR812S-X","","initial"
"SAMP-AER972-X","","initial"
"SAMP-ALGVPLF-X","","initial"
"SAMP-VITEARC-X","","initial"
"SAMP-AGLD3-X","","initial"
"SAMP-AMPR4910-X","",""
"SAMP-APCAPGA-X","","initial"
"SAMP-BBO12-X","","initial"
"SAMP-BBRSAR-X","","initial"
"SAMP-BMBEX-X","","initial"
"SAMP-BSLDM125-X","","initial"
"SAMP-BSLPF22-X","","initial"
"SAMP-BPGASHB-X","","initial"
"SAMP-BGFAC-X","","initial"
"SAMP-BMGBEAD-X","","initial"
"SAMP-BRSB-850074-X","","initial"
"SAMP-C46A222-DCV2-X","","initial"
"SAMP-CHEM1789-X","","initial"
"SAMP-CFEXEC-X","","initial"
"SAMP-CSSFL-X","","initial"
"SAMP-CELGT-X","","initial"
"SAMP-CHERSN1-X","","initial"
"SAMP-CGIVYL1000-X","","initial"
"SAMP-CTLBR7-X","","initial"
"SAMP-DAI55GX-X","","initial"
"SAMP-DNACT-X","","initial"
"SAMP-DFNSOFT-X","","initial"
"SAMP-DEASB-X","","initial"
"SAMP-DPGRZ-X","","initial"
"SAMP-DNMCD1-X","","initial"
"SAMP-ECTNOL-X","","initial"
"SAMP-EPSSEAP15-X","","initial"
"SAMP-EPSSEAMPA-X","","initial"
"SAMP-EHFMOD-X","","initial"
"SAMP-EAQ55SP-X","","initial"
"SAMP-EDESMRN80-X","","initial"
"SAMP-GNPMS-X","",""
"SAMP-GMBW2C-X","","initial"
"SAMP-GOLDJO-X","","initial"
"SAMP-GPLMRDP-X","","initial"
"SAMP-GRPSOIL-X","","initial"
"SAMP-HSG200NS-X","","initial"
"SAMP-HYSGLGR-X","","initial"
"SAMP-KP561P-X","",""
"SAMP-KHWXBA-X","","initial"
"SAMP-KCLCGLA-X","","initial"
"SAMP-LNOIL85-X","","initial"
"SAMP-LPBLCLCR-X","","initial"
"SAMP-LUVK90AT1-X","","initial"
"SAMP-LVKVA64P-X","","initial"
"SAMP-MKGSNTR-X","","initial"
"SAMP-MARSHECO-X","","initial"
"SAMP-MRSLBLC-X","","initial"
"SAMP-MALD8-X","","initial"
"SAMP-MRGBRZ-X","","initial"
"SAMP-MRGGLO-X","","initial"
"SAMP-ORNGEX-X","","initial"
"SAMP-ALCMOD7-X","","initial"
"SAMP-WHGLR2-X","",""
"SAMP-FRO867POD-X","","initial"
"SAMP-LVMOD7-X","","initial"
"SAMP-MJCDR-X","","initial"
"SAMP-MJDRMOD2-X","","initial"
"SAMP-OCNWV1-X","","initial"
"SAMP-SWTONY-X","","initial"
"SAMP-TWPNC-X","",""
"SAMP-VDVMOD7-X","","initial"
"SAMP-VVDVMH-X","","initial"
"SAMP-WSGRMOD15A-X","","initial"
"SAMP-PCMR-X","",""
"SAMP-PTPSFN-X","","initial"
"SAMP-PL9540UW-X","","initial"
"SAMP-POWBM-X","","initial"
"SAMP-PRORCLR-X","","initial"
"SAMP-REJJBOIL-X","","initial"
"SAMP-RSNPTMX-X","","initial"
"SAMP-RWSSII-X","","initial"
"SAMP-RFTGTC-X","","initial"
"SAMP-SKINFXVMB-X","","initial"
"SAMP-BS721-X","","initial"
"SAMP-SALSES-X","","initial"
"SAMP-SLCHS-X","","initial"
"SAMP-SRPD72-X","",""
"SAMP-SP50S-X","","initial"
"SAMP-SUNCMTA-X","","initial"
"SAMP-SNFLWOIL-X","","initial"
"SAMP-SNBOCT-X","","initial"
"SAMP-SUNOCR-X","","initial"
"SAMP-SNSLVBS-X","","initial"
"SAMP-SWESNC2-X","","initial"
"SAMP-SYMRL19-X","","initial"
"SAMP-SMBCLA-X","","initial"
"SAMP-SYNCLF-X","","initial"
"SAMP-SCSGD-X","","initial"
"SAMP-SNSCRB164BLS-X","","initial"
"SAMP-TLMPDONV-X","","initial"
"SAMP-TSMP115-X","","initial"
"SAMP-VLVSIL125-X","","initial"
"SAMP-VITB12C-X","","initial"
"SAMP-WTRPLUS-X","","initial"
"SAMP-WG347BW-X","","initial"
"L-NFSCUML01-W","JTK06","initial"
"L-NFSCUML05-W","JTK06","initial"
"L-NFSCUML08-W","JTK06","initial"
"M-NFSCSDC9-W","JTK06","initial"
"BBC-NFSEN-W","JTK06","initial"
"LB-NFSEFSS4-W","JTK06","initial"
"L-NFSEMLB05-W","JTK06","initial"
"L-NFSEMLB08-W","JTK06","initial"
"L-NFSEMLB09-W","JTK06","initial"
"EL-NFSESL-W","JTK06","initial"
"BBC-NFSEL-W","JTK06","initial"
"BBC-NFSLN15-W","JTK06","initial"
"M-NFSLDC20-W","JTK06","initial"
"F-NFSL02-W","JTK06","initial"
"F-NFSL03-W","JTK06","initial"
"M-NFSLNC20-W","JTK06","initial"
"TC-NFSLLL02-W","JTK06","initial"
"TC-NFSLLL03-W","JTK06","initial"
"SRM-NFSL8-W","JTK06","initial"
"M-NFSPBNS20-W","JTK06","initial"
"M-NFSPB20-W","JTK06","initial"
"TC-NFSRLLL02-W","JTK06","initial"
"TC-NFSRLLL03-W","JTK06","initial"
"SS-NFSUVSSPF30-W","JTK06","initial"
"LB-NFSEFSG4-W","JTK06","initial"
"SF-SFE-ST","","initial"
"SF-SFH-ST","","initial"
"SCAR-RMDA-W","","initial"
"BP-SPRBM-BULK","JTK02",""
"BP-SPRE-BULK","JTK02",""
"BP-SBSE-BULK","JTK02",""
"BP-SJYE-BULK","JTK02",""
"BP-SPNE-BULK","JTK02",""
"BP-SPCE-BULK","JTK02",""
"BP-SJYBM-BULK","JTK02",""
"BP-SPNBM-BULK","JTK02",""
"BP-SPCBM-BULK","JTK02",""
"EMU-SCM3EST-X","",""
"SAMP-SDISE-X","",""
"CM-SB-BULK","JTK02",""
"FS-SB-BULK","JTK02",""
"FW-SB-BULK","JTK02",""
"FT-SB-BULK","JTK02",""
"REM-SBMW-BULK","JTK02",""
"EXTR-SWDGE-X","",""
"EMUL-SPCG7-X","",""
"SEPI-SPCA5-X","",""
"SEPI-305-SF-K","",""
"SEPI-SPMXZ-X","",""
"THIC-SPVE10-X","",""
"SEPP-S400-","",""
"SAMP-SPM3-X","",""
"ACTI-SPM3-X","",""
"SEPH-MSH-SEP","",""
"SILI-SSFM-X","",""
"SAMP-SREM605-X","",""
"SILI-SFCM56-X","",""
"SAMP-SSSFMTM-X","",""
"SILI-SSEM105-X","",""
"SILI-SRSPD72-X","",""
"SRNT-850076-X","","initial"
"SERI-CSF-X","",""
"SERI-C-SI013S200-K","",""
"SERI-DSFBKW-X","",""
"SERI-HDKSP-X","",""
"SERI-JAS-X","",""
"SERI-S-D-K","",""
"SERI-TAS-KSP-X","",""
"SHA--BULK","JTK01",""
"SHA-RNFSN12G-W","JTK01",""
"S-A2L-BULK","JTK02",""
"S-LL-BULK","JTK02",""
"S-SPAEL-PTR200-P","","inactive"
"WARN-BG3745-","",""
"SSB-850073-X","","initial"
"B-SPB-BULK","JTK01",""
"B-SPC-BULK","JTK01",""
"B-SPG-BULK","JTK01",""
"B-SPQ-BULK","JTK01",""
"ES-BS-BULK","JTK01",""
"ES-BV-MO-BULK","JTK01",""
"ES-CV-BULK","JTK01",""
"ES-CH-BULK","JTK01",""
"ES-CR-BULK","JTK01",""
"ES-CP-MO BULK","JTK01",""
"ES-FT-BULK","JTK01",""
"ES-G-BULK","JTK01",""
"ES-M-BULK","JTK01",""
"ES-MS-BULK","JTK01",""
"ES-OF-BULK","JTK01",""
"ES-PL-BULK","JTK01",""
"ES-RB-MO-BULK","JTK01",""
"ES-R-BULK","JTK01",""
"ES-SV-BULK","JTK01",""
"ES-ST-MO-BULK","JTK01",""
"ES-T-BULK","JTK01",""
"ES-TQ-BULK","JTK01",""
"ES-V-BULK","JTK01",""
"ES-S-BULK","JTK01",""
"SERI-8310-X","",""
"SILI-SF15-X","",""
"B-PT01-BULK","JTK01",""
"B-PT02-BULK","JTK01",""
"B-PT03-BULK","JTK01",""
"B-PT04-BULK","JTK01",""
"B-PT05-BULK","JTK01",""
"B-PT06-BULK","JTK01",""
"B-PT07-BULK","JTK01",""
"SILS-034-X","",""
"EMUL-SLSF1000-X","",""
"SILI-SSBAPD-X","",""
"EXTR-SILVBG30-X","",""
"SMG-S600-X","",""
"EMUL-NS-X","",""
"EMUL-SNRFA-X","",""
"MYRI-SOCI-X","",""
"EMUL-SFTPSA-X","",""
"SCRU-SPN22-X","",""
"SILC-SP500LS-X","",""
"POW-SP50S-X","","initial"
"EXTR-SKM079A-X","",""
"COM-SKYCSR26-X","",""
"BOX-SBSR-EM","","initial"
"RHM-BB61-X","",""
"SAMP-BB61-X","",""
"ES-F-BULK","JTK01",""
"ES-MT-BULK","JTK01",""
"SODA-C-ASA","",""
"VITC-SAPBSF-X","",""
"SODI-BROMSUB201-X","",""
"NATR-SCPG-X","",""
"ACTI-SDMSP-X","",""
"SAC1-SODSACH-X","",""
"PARF-SC2R151972-X","",""
"SAMP-SROEAC-X","",""
"EMU-SROL-X","",""
"WARN-7712-","",""
"EMU-SFT3-X","",""
"SFT-S649-X","",""
"SFTC-CC60-X","",""
"SFTC-CCS4-X","",""
"SOLP-100LQ-X","",""
"EMUL--S660352-K","",""
"EDT-SOLV-X","",""
"MC3-30-SF","",""
"MC3-300-SF","",""
"SCRU-SRBB50-X","",""
"SCRU-SRB51-X","",""
"SCRU-SRB52-X","",""
"SCRUB-SBBF-X","",""
"EXTR-SLGL-X","",""
"EMUL-S60-X","",""
"EMG-S65PSG-X","",""
"CRLL-4-C-K","",""
"ES-SPG-BULK","JTK01",""
"ES-SPS-BULK","JTK01",""
"PENG-SPCCB-X","",""
"EMUL-DERMSOLP-","",""
"WARN-SLI-X","",""
"SAMP-SPCTBHL-X","",""
"SAMP-SPHL-X","",""
"PENG-STPHL-X","",""
"PARF-SMUME17-X","",""
"EXTR-STRFE-X","","initial"
"SAMP-STFEX-X","",""
"SAMP-STPDS-X","",""
"SCRU-STRPD-X","",""
"SCRU-STPPDS-X","",""
"STAY--DSMR-K","",""
"P-SGPD-MO","","initial"
"P-SGPL-MO","","initial"
"P-SGPM-MO","","initial"
"P-SSH-MO","","initial"
"ANTI-STGCHT-X","",""
"WARN-TE--PBULK","JTK01",""
"BUT-W0S-BULK","JTK02",""
"EXTR-STBGE-X","",""
"PARF-R1525-X","",""
"PARF-SS853-X","",""
"LW-W0S-BULK","JTK02",""
"SUB-FL-X","",""
"L-SRPV01-BULK","JTK04",""
"L-SRCB03-BULK","JTK04",""
"L-SRMM04-BULK","JTK04",""
"L-SR14MB-BULK","JTK04",""
"PARF-SOJMLF-X","",""
"WARN-C394--K","",""
"WARN-C43001-MV-K","",""
"WARN-BLCK-X","",""
"WARN-C338--K","",""
"WARN-C196619-R6-K","",""
"WARN-COSG--K","",""
"WARN-SIOA-X","",""
"EMO-SUNFR-X","","initial"
"SUNP-170-X","",""
"SUN-SSFMBC-X","","initial"
"SUNS-SPF30-1-KP50ML","","inactive"
"EMUL-SNSLVBS-X","","initial"
"SNSP-SIH51-X","",""
"POWD-H53-X","",""
"SAMP-SMOM-X","",""
"CHOL-SSOJP-X","",""
"NATR-C-SC-K","",""
"OIL-A850029-X","",""
"PARF-SWOYE-X","","initial"
"SAMP-SOCDC-X","",""
"PEN-SYMH-X","",""
"SYM-377-X","",""
"PENG-SYM68-X","",""
"WARN-SCSL-X","",""
"WARN-SCSGD-X","","initial"
"MICA-SYR1F-X","",""
"SAMP-SNFLS115-X","",""
"PWD-SYS-X","",""
"SYNC-SCL-X","",""
"LILI-HRC22-X","",""
"SCRU-SYSCBLS-X","","initial"
"WAX-SBWX--X","",""
"FLMR-5760-X","",""
"SAMP-SNKL219CG-X","",""
"FLMR-SYKLCG-X","",""
"ACTI-SRCM-X","",""
"ACTI-SYTLA-X","","initial"
"SAMP-SYTNLA-X","",""
"NT---K","",""
"SRM-ASB-TA","JTK02","initial"
"BO-JBPP-BULK","JTK01",""
"BO-JBPP-TA","JTK01","initial"
"BO-JBPR-TA","JTK01","initial"
"BO-JBPR-BULK","JTK04","initial"
"BO-JBRB-BULK","JTK04","initial"
"BO-JBRB-TA","JTK01","initial"
"MER-CB-TA","","initial"
"MER-CK-TA","","initial"
"EB-BLS01-TA","","initial"
"EB-BLS02-TA","","initial"
"EB-BLS03-TA","","initial"
"P-FP-TA","","initial"
"FW-AG-BULK","JTK02","initial"
"SS-LDSB-TA","JTK02","new product"
"SRM-MHA-TA","JTK02","initial"
"CON-PBS01-TA","","initial"
"CON-PBS02-TA","","initial"
"CON-PBS03-TA","","initial"
"CON-PBS04-TA","","initial"
"CON-PBS05-TA","","initial"
"CON-PBS06-TA","","initial"
"FT-PHPRA-BULK","JTK02","initial"
"L-SLCL01-TA","","initial"
"L-SLCL02-TA","","initial"
"L-SLCL03-TA","","initial"
"L-SLCL04-TA","","initial"
"L-SLCL05-TA","","initial"
"B-SSOL-TA","JTK01","new product"
"B-SSOM-TA","JTK01","new product"
"B-SSON-TA","JTK01","new product"
"B-SSOT-TA","JTK01","new product"
"B-SSOT-BULK","JTK01",""
"MER-SMUO-TA","","initial"
"MER-SS-TA","","initial"
"SAMP-TCAB35-X","",""
"SURF-CCAB-X","",""
"ACTI-TZP48-X","",""
"SILI-ECDC-X","","initial"
"SILI-6561-X","",""
"SAMP-TC6561-X","",""
"HBW-TBWN3C-BD","JTK02","initial"
"HBW-TBWN3A-BD","JTK02","initial"
"HBW-TBWN3D-BD","JTK02","initial"
"POWD-TGDS-X","",""
"POWD-TGHD-X","",""
"EMUL-TGI20-X","",""
"POL-TRTRY-X","","initial"
"POL-N61-X","",""
"EMO-TSPLT-X","","initial"
"SAMP-TSPL30ID-X","",""
"B-TWCGC07-BULK","JTK01",""
"B-TWCGC08-BULK","JTK01",""
"B-TWCGC08R-DFR14G","JTK01",""
"TIT-TX80-X","",""
"TIT-T85-X","",""
"SAMP-TXPE-X","",""
"ACTI-TXPP-X","",""
"TALC-C-2KPD-X","",""
"POWD-TDMS-","",""
"POWD-TLCER2-X","",""
"SRM-RS-BULK","JTK02",""
"SRM-RS-TA","JTK02","new product"
"SRM-NS-BULK","JTK02",""
"SRM-NS-TA","JTK02","new product"
"FT-PHPRA-TA","JTK02","new product"
"FT-GT-BULK","JTK02",""
"FT-GT-TA","JTK02","new product"
"FW-AG-TA","JTK02","new product"
"BO-CPFTLB-BULK","JTK04",""
"BO-CPFTLB-TA","JTK04","new product"
"BO-CPFTM-BULK","JTK04",""
"BO-CPFTM-TA","JTK04","new product"
"BO-CPFTST-BULK","JTK04",""
"BO-CPFTST-TA","JTK04","new product"
"FA-CPFTSN-BULK","JTK04",""
"FA-CPFTSN-TA","JTK04","new product"
"FA-CPFTSL-BULK","JTK04","initial"
"FA-CPFTSL-TA","JTK04","new product"
"BO-CPFTW-BULK","JTK04",""
"BO-CPFTW-TA","JTK04","new product"
"REM-GOC-BULK","JTK02",""
"REM-GOC-TA","JTK02","new product"
"L-MIMAN-TA","JTK04","new product"
"L-MIMAU-BULK","JTK04",""
"L-MIMAU-TA","JTK04","new product"
"L-MIMGA-BULK","JTK04",""
"L-MIMGA-TA","JTK04","new product"
"L-MIMHA-BULK","JTK04",""
"L-MIMHA-TA","JTK04","new product"
"L-MIMJU-BULK","JTK04",""
"L-MIMJU-TA","JTK04","new product"
"L-MIMLU-BULK","JTK04",""
"L-MIMLU-TA","JTK04","new product"
"L-MIMNO-BULK","JTK04",""
"L-MIMNO-TA","JTK04","new product"
"L-MIMPA-BULK","JTK04",""
"L-MIMPA-TA","JTK04","new product"
"L-MIMPH-BULK","JTK04",""
"L-MIMPH-TA","JTK04","new product"
"L-MIMPOL-BULK","JTK04",""
"L-MIMPOL-TA","JTK04","new product"
"L-MIMPOR-BULK","JTK04",""
"L-MIMPOR-TA","JTK04","new product"
"L-MIMST-BULK","JTK04",""
"L-MIMST-TA","JTK04","new product"
"L-MIMAN-BULK","JTK04",""
"SRM-SC-BULK","JTK02",""
"SRM-SC-TA","JTK02","new product"
"FMI-US3IN1-BULK","JTK02",""
"FMI-US3IN1-TA","JTK02","new product"
"TTO-OSMML-X","",""
"OIL-TTOIDS-X","",""
"EMUL-TMIS-X","",""
"POLY-M-MP27-K","",""
"EMUL-AL2-","",""
"EMUL-AL21-","",""
"TEGO-L7-1--K","",""
"EMUL-TSMO80V-X","","initial"
"EMG-450-X","",""
"EMU-TEGE-","",""
"TEGS-MM-X","",""
"ACRL-TB-MO","","initial"
"HBW-TBWC-BULK","JTK02","initial"
"HBW-TBWA-BULK","JTK02","initial"
"HBW-TBWD-BULK","JTK02","initial"
"TWC-TCCLPF01-W","","initial"
"TWC-TCCLPF02-W","","initial"
"TWC-TCCLPF03-W","","initial"
"TWC-TCCLPF04-W","","initial"
"TWC-TCCLPF05-W","","initial"
"TWC-TCCLPF06-W","","initial"
"TWC-TCCLPF07-W","","initial"
"TWC-TCCLPF08-W","","initial"
"TWC-TCE01-W","","initial"
"TWC-TCE02-W","","initial"
"TWC-TCE03-W","","initial"
"TWC-TCE04-W","","initial"
"TC-TCLPF01-W","","initial"
"TC-TCLPF02-W","","initial"
"TC-TCLPF03-W","","initial"
"TC-TCLPF04-W","","initial"
"L-TMLC-OMG","JTK04","initial"
"A-W2MG-W40ML","JTK06","initial"
"A-W2TT-W100ML","JTK06","initial"
"A-W2ATG-15ML","JTK06","initial"
"A-W2TG-W15ML","JTK06","initial"
"FT-W2NO-W150ML","JTK06","initial"
"HBL-W2L1-W150ML","JTK06","initial"
"MZ-W2M2-W150ML","JTK06","initial"
"MZ-W2M1-W50ML","JTK06","initial"
"M-W2GT-W40ML","JTK06","initial"
"TEXA---K","",""
"LILI-THAI1618-X","",""
"PARF-TB2271-","",""
"PARF-TPSAR-X","",""
"THIC-TCLC-X","",""
"TGA--BB99G-K","",""
"THIC-TX85-X","",""
"SAMP-TKLSTLSF-X","",""
"POWD-TKLTS-X","",""
"SILI-SP105-X","",""
"TIT-CR50AS-X","",""
"WARN-TNAB--K","",""
"WARN-TMRHWT-X","",""
"WARN-TMRSR-MO","",""
"WARN-TMRD-X","",""
"WARN-TMRSTL-X","","initial"
"ACTI-TINTT-X","",""
"STB-TL-X","",""
"SAMP-TNBA2B-X","",""
"SUNS-TNAB-X","",""
"SAMP-TNBM-X","",""
"SUNS-TNSM-X","",""
"SAMP-TNBS-X","",""
"SAMP-TNSLTQ-X","",""
"SUNS-TNSLTQ-X","",""
"SUNS-TNBS-X","",""
"TIT-CR50HD-X","",""
"TITA--3328EW-K","",""
"BENT-TXID18-X","",""
"FT1--BULK","JTK02",""
"EB-TS-EM3.3GR","","existing"
"EB-TS-01-BULK","JTK01",""
"EB-TS-02-BULK","JTK01",""
"TOSP-2000B-X","",""
"FTR-NMTW-WBH","","initial"
"ACTI-TRXV-X","",""
"SAMP-TV10-X","",""
"ACTI-TCG-X","",""
"THIC-TGPDI-X","",""
"MOIS-TR100-X","",""
"TRIC-VIV-X","",""
"TRI--DOW-K","",""
"SALT-TSCD-X","","initial"
"SAMP-TSCDHT-X","",""
"PARF-TPA1R15-X","",""
"PARF-STR160-X","",""
"TBSB-850075-X","","initial"
"CRIL-C1-CRO","",""
"MY-PRFRELF01-W","JTK02","new product"
"MY-PRFRELF02-W","JTK02","new product"
"MY-PRTCRE02-W","JTK06","new product"
"MY-PRTCRE04-W","JTK06","new product"
"TC-FCK1&214GRRN-MO","JTK01",""
"TC-W1C1RNFSWNL1-W","JTK01",""
"TC-W1C212GRRNFS-W","JTK01",""
"TC-W1C312GRRNFS-W","JTK01",""
"TC-W1I2C412GRRN-W","JTK01",""
"TC-W1L04N12RNFS-W","JTK01",""
"TC-W1LLF0112RNF-W","JTK01",""
"TC-W1LLF0412RNF-W","JTK01",""
"PARF-UCM1E-X","",""
"P-CSC1-W","JTK06","to be discontinued"
"F-LUC01-BULK","JTK02",""
"F-LUC02-BULK","JTK02",""
"F-LUC03-BULK","JTK02",""
"F-LUC04-BULK","JTK02",""
"F-LUC05-BULK","JTK02",""
"F-LUC06-BULK","JTK02",""
"F-LUC07-BULK","JTK02",""
"L-UHD018-BULK","JTK04",""
"L-UHKP001-MO2,5G","JTK04","inactive"
"L-UHPA002-MO2,5G","JTK04","inactive"
"L-UHSR003-MO2,5G","JTK04","inactive"
"L-UHRH004-MO2,5G","JTK04","inactive"
"L-UHCR005-MO2,5G","JTK04","inactive"
"L-UHSB006-MO2,5G","JTK04","inactive"
"L-UHTP007-MO2,5G","JTK04","inactive"
"L-UHRR008-MO2,5G","JTK04","inactive"
"L-UHF009-MO2,5G","JTK04","inactive"
"L-UHS010-MO2,5G","JTK04","inactive"
"L-UHBB011-MO2,5G","JTK04","inactive"
"L-UHE012-MO2,5G","JTK04","inactive"
"L-UHOP013-MO2,5G","JTK04","inactive"
"L-UHUR014-MO2,5G","JTK04","inactive"
"L-UHFF015-MO2,5G","JTK04","inactive"
"PARF-UVMOD1-X","","initial"
"EMU-UGGE-X","",""
"SAMP-UTCSG20GER-X","",""
"F-LUC08-BULK","JTK02",""
"F-LUC09-BULK","JTK02",""
"WARN-UCGRKJ-X","",""
"WARN-UNCO-X","",""
"WARN-K7008J-X","",""
"WARN-UNK753-X","",""
"WARN-K7054J-X","",""
"WARN-K7057J-X","",""
"POL-U151-X","",""
"WARN-UB902-X","",""
"WARN-LC680-X","",""
"WARN-UNPBRWNL88-X","",""
"SAMP-URED3075-X","",""
"CLR-URED328-X","",""
"CLR-URED3075-X","",""
"SAMP-URED328-X","",""
"WARN-UTB990-X","",""
"WARN-UPRPL589-X","",""
"UVAS-BZP2-X","",""
"UVAS-BZP3ET-UVS-K","",""
"SAMP-UVBZP4-X","",""
"SUNS-UVAPG-X","",""
"UVIN-MC80-BASF","",""
"SUNS-UVNT-X","",""
"VCIP---K","",""
"GARA-VCNI-X","",""
"EXTR-VNLGE-X","","initial"
"SAMP-VNLGC-X","",""
"THIC-VZNFC-X","",""
"VARI-BT85-","",""
"VASE--BP-DRUM","",""
"MOIST-VS68M-X","",""
"VASE-V3150-X","",""
"VEEG---K","",""
"ACTI-VCR-X","",""
"SAMP-VGTBCHAR-X","",""
"PRE-VLEHG-X","",""
"RHM-VLVABE-X","","initial"
"VELV-DM-","",""
"SILI-VLVDLG-X","","initial"
"PRM-VCPM-BULK","JTK02",""
"EMU-VME5-X","",""
"SAMP-VS10WP-X","",""
"EMU-VISTGDHR-SEI","",""
"ACTI-VEAC-X","",""
"VITA--TA-K","",""
