"Korporat Code","General State","MPS Lead Time","Ppc State"
"MY-RESNCCL-W","Confirmed","5","Confirmed"
"MY-RESNCPS-W","Confirmed","5","Confirmed"
"MY-EBEXPMBD02-W","Confirmed","5","Confirmed"
"MY-EBEXPMBD03-W","Confirmed","5","Confirmed"
"MY-RELEOHB-W","Confirmed","5","Confirmed"
"MY-ELEOHB-W1G","Confirmed","5","Confirmed"
"MY-RMASKEEPC-W","Confirmed","5","Confirmed"
"MY-MASKEEPC-W7G","Confirmed","5","Confirmed"
"MY-RELESL-W","Confirmed","5","Confirmed"
"MY-RMASKEEVE-W","Confirmed","5","Confirmed"
"MY-MASKEEVE-W","Confirmed","5","Confirmed"
"MY-RELBL-W","Confirmed","5","Confirmed"
"MY-RELWH-W","Confirmed","5","Confirmed"
"MY-SRMELB-W","Confirmed","3","Confirmed"
"MY-REMEEM-W100ML","Confirmed","5","Confirmed"
"MY-EBEXPMBD01-W","Confirmed","5","Confirmed"
"MY-ELESL-W3.5G","Confirmed","5","Confirmed"
"MY-GWPEFSG-W","Confirmed","5","Confirmed"
"MY-GWPEFSS-W","Confirmed","5","Confirmed"
"MY-GWPEMLNGT-W","Confirmed","5","Confirmed"
"MY-GWPEMLNH-W","Confirmed","5","Confirmed"
"MY-MRHDGN1-W","Confirmed","5","Confirmed"
"MY-PRHDSSK-W","Confirmed","5","Confirmed"
"MY-FWRHMF-W","Confirmed","5","Confirmed"
"MY-SRMRIH-W","Confirmed","5","Confirmed"
"MY-MRHOVN1-W","Confirmed","5","Confirmed"
"MY-FTRIHT-W","Confirmed","5","Confirmed"
"MY-FTRIHTN3-W","Confirmed","5","Confirmed"
"MY-HBLHAVG-W100ML","Confirmed","3","Confirmed"
"MY-MHC-W40ML","Confirmed","3","Confirmed"
"MY-EBIPB3M01-W","Confirmed","5","Confirmed"
"MY-REBIPB3M01-W","Confirmed","5","Confirmed"
"MY-EBIPB3M02-W","Confirmed","5","Confirmed"
"MY-REBIPB3M02-W","Confirmed","5","Confirmed"
"MY-EBIPEM01-W","Confirmed","3","Confirmed"
"MY-EBIPEM02-W","Confirmed","3","Confirmed"
"MY-RBOIPCBBC01-W","Confirmed","5","Confirmed"
"MY-BOIPCBBC01-W","Confirmed","5","Confirmed"
"MY-BOIPCBBC02-W","Confirmed","5","Confirmed"
"MY-RBOIPCBBC02-W","Confirmed","5","Confirmed"
"MY-ELIPDM-W","Confirmed","5","Confirmed"
"MY-RELIPDM-W","Confirmed","5","Confirmed"
"MY-LIPEI01-W","Confirmed","5","Confirmed"
"MY-LIPEI02-W","Confirmed","5","Confirmed"
"MY-LIPEI03-W","Confirmed","5","Confirmed"
"MY-LIPEI04-W","Confirmed","5","Confirmed"
"MY-LIPEI05-W","Confirmed","5","Confirmed"
"MY-LIPEI06-W","Confirmed","5","Confirmed"
"MY-LIPEI07-W","Confirmed","5","Confirmed"
"MY-LIPEI08-W","Confirmed","5","Confirmed"
"MY-REBIPGMC01-W","Confirmed","5","Confirmed"
"MY-EBIPGMC01-W","Confirmed","5","Confirmed"
"MY-EBIPGMC02-W","Confirmed","5","Confirmed"
"MY-REBIPGMC02-W","Confirmed","5","Confirmed"
"MY-RLIPGC01-W","Confirmed","5","Confirmed"
"MY-RLIPGC02-W","Confirmed","5","Confirmed"
"MY-LIPGC02-W","Confirmed","5","Confirmed"
"MY-RLIPGC03-W","Confirmed","5","Confirmed"
"MY-RELIPHPB-W","Confirmed","5","Confirmed"
"MY-ELIPHPB-W","Confirmed","5","Confirmed"
"MY-RTCIPMFPF11-W","Confirmed","5","Confirmed"
"MY-TCIPMFPF11-W","Confirmed","5","Confirmed"
"MY-RTCIPMFPF12-W","Confirmed","5","Confirmed"
"MY-TCIPMFPF12-W","Confirmed","5","Confirmed"
"MY-RTCIPMFPF13-W","Confirmed","5","Confirmed"
"MY-TCIPMFPF13-W","Confirmed","5","Confirmed"
"MY-RTCIPMFPF14-W","Confirmed","5","Confirmed"
"MY-TCIPMFPF14-W","Confirmed","5","Confirmed"
"MY-RLIPMC01-W","Confirmed","5","Confirmed"
"MY-LIPMC01-W","Confirmed","5","Confirmed"
"MY-RLIPMC02-W","Confirmed","5","Confirmed"
"MY-RLIPMC03-W","Confirmed","5","Confirmed"
"MY-RLIPMC04-W","Confirmed","5","Confirmed"
"MY-LIPMC05-W","Confirmed","5","Confirmed"
"MY-RLIPMC05-W","Confirmed","5","Confirmed"
"MY-RLIPMC06-W","Confirmed","5","Confirmed"
"MY-LIPMC06-W","Confirmed","5","Confirmed"
"MY-LIPMLMP01-W","Confirmed","5","Confirmed"
"MY-RLIPMLMP01-W","Confirmed","5","Confirmed"
"MY-RLIPMLMP02-W","Confirmed","5","Confirmed"
"MY-LIPMLMP02-W","Confirmed","5","Confirmed"
"MY-RLIPMLMP03-W","Confirmed","5","Confirmed"
"MY-LIPMLMP03-W","Confirmed","5","Confirmed"
"MY-RLIPMLMP04-W","Confirmed","5","Confirmed"
"MY-RLIPMLMP05-W","Confirmed","5","Confirmed"
"MY-LIPMLMP06-W","Confirmed","5","Confirmed"
"MY-RLIPMLMP06-W","Confirmed","5","Confirmed"
"MY-RLIPMLMP07-W","Confirmed","5","Confirmed"
"MY-LIPMLMP07-W","Confirmed","5","Confirmed"
"MY-LIPMLMP08-W","Confirmed","5","Confirmed"
"MY-RLIPMLMP08-W","Confirmed","5","Confirmed"
"MY-RLIPMLMP09-W","Confirmed","5","Confirmed"
"MY-LIPMLMP09-W","Confirmed","5","Confirmed"
"MY-RLIPMMS01-W","Confirmed","5","Confirmed"
"MY-LIPMMS01-W","Confirmed","5","Confirmed"
"MY-RLIPMMS02-W","Confirmed","5","Confirmed"
"MY-LIPMMS02-W","Confirmed","5","Confirmed"
"MY-LIPMMS03-W","Confirmed","5","Confirmed"
"MY-RLIPMMS03-W","Confirmed","5","Confirmed"
"MY-LIPMMS04-W","Confirmed","5","Confirmed"
"MY-RLIPMMS04-W","Confirmed","5","Confirmed"
"MY-RLIPMMS05-W","Confirmed","5","Confirmed"
"MY-LIPMMS05-W","Confirmed","5","Confirmed"
"MY-CUSIPMB11-W","Confirmed","5","Confirmed"
"MY-RCUSIPMB11-W","Confirmed","5","Confirmed"
"MY-CUSIPMB12-W","Confirmed","5","Confirmed"
"MY-RCUSIPMB12-W","Confirmed","5","Confirmed"
"MY-CUSIPMB13-W","Confirmed","5","Confirmed"
"MY-RCUSIPMB13-W","Confirmed","5","Confirmed"
"MY-CUSIPMB14-W","Confirmed","5","Confirmed"
"MY-RCUSIPMB14-W","Confirmed","5","Confirmed"
"MY-RPRMIPPF-W","Confirmed","5","Confirmed"
"MY-PRMIPPF-W","Confirmed","5","Confirmed"
"MY-ESIPSCP-W","Confirmed","5","Confirmed"
"MY-RESIPSCP-W","Confirmed","5","Confirmed"
"MY-RLIM01-W","Confirmed","5","Confirmed"
"MY-LIM01-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM02-W","Confirmed","5","Confirmed"
"MY-LIM02-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM03-W","Confirmed","5","Confirmed"
"MY-LIM03-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM04-W","Confirmed","5","Confirmed"
"MY-LIM04-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM05-W","Confirmed","5","Confirmed"
"MY-LIM05-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM06-W","Confirmed","5","Confirmed"
"MY-LIM06-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM07-W","Confirmed","5","Confirmed"
"MY-LIM07-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM08-W","Confirmed","5","Confirmed"
"MY-LIM08-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM09-W","Confirmed","5","Confirmed"
"MY-LIM09-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM10-W","Confirmed","5","Confirmed"
"MY-LIM10-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM11-W","Confirmed","5","Confirmed"
"MY-LIM11-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM12-W","Confirmed","5","Confirmed"
"MY-LIM12-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM13-W","Confirmed","5","Confirmed"
"MY-LIM13-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM14-W","Confirmed","5","Confirmed"
"MY-LIM14-W2.3G","Confirmed","5","Confirmed"
"MY-LIM15-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM15-W","Confirmed","5","Confirmed"
"MY-LIM16-W2.3G","Confirmed","5","Confirmed"
"MY-RLIM16-W","Confirmed","5","Confirmed"
"MY-RTCLBB01-W","Confirmed","5","Confirmed"
"MY-TCLBB01-W11G","Confirmed","5","Confirmed"
"MY-RTCLBB02-W","Confirmed","5","Confirmed"
"MY-TCLBB02-W11G","Confirmed","5","Confirmed"
"MY-RTCLBB03-W","Confirmed","5","Confirmed"
"MY-TCLBB03-W11G","Confirmed","5","Confirmed"
"MY-BBCRL01N2-W","Confirmed","0","Draft"
"MY-BBCRL01N1-W","Confirmed","0","Draft"
"MY-BBCRL02N2-W","Confirmed","0","Draft"
"MY-BBCRL02N1-W","Confirmed","0","Draft"
"MY-RBBCLLN2-W","Confirmed","5","Confirmed"
"MY-BBCLL-W15ML","Confirmed","5","Confirmed"
"MY-RBBCLLN1-W","Confirmed","5","Confirmed"
"MY-BBCLL-W30ML","Confirmed","5","Confirmed"
"MY-RBBCLNN2-W","Confirmed","5","Confirmed"
"MY-BBCLN-W15ML","Confirmed","5","Confirmed"
"MY-RBBCLNN1-W","Confirmed","5","Confirmed"
"MY-BBCLN-W30ML","Confirmed","5","Confirmed"
"MY-FMRLN2-W","Confirmed","5","Confirmed"
"MY-FWLCF-W60ML","Confirmed","3","Confirmed"
"MY-MRLDC-W20ML","Confirmed","5","Confirmed"
"MY-MRLDC-W30G","Confirmed","5","Confirmed"
"MY-MLDCN1-W","Confirmed","3","Confirmed"
"MY-MLDCN2-W","Confirmed","5","Confirmed"
"MY-MLDC2-W30G","Confirmed","3","Confirmed"
"MY-MLDGN1-W","Confirmed","5","Confirmed"
"MY-MALESM-W","Confirmed","5","Confirmed"
"MY-FMILGT-W","Confirmed","5","Confirmed"
"MY-FTLFT-W","Confirmed","5","Confirmed"
"MY-FTRL-W150ML","Confirmed","5","Confirmed"
"MY-FMRL-W60ML","Confirmed","5","Confirmed"
"MY-FSRL-W60ML","Confirmed","5","Confirmed"
"MY-FSL-W60ML","Confirmed","3","Confirmed"
"MY-SRMRL-W","Confirmed","5","Confirmed"
"MY-SRML-W5X5ML","Confirmed","3","Confirmed"
"MY-FSRLN2-W","Confirmed","5","Confirmed"
"MY-FWRLN1-W","Confirmed","0","Draft"
"MY-FWRLGW-W100ML","Confirmed","5","Confirmed"
"MY-FWRLGW-W60ML","Confirmed","5","Confirmed"
"MY-FWLGW-W60ML","Confirmed","3","Confirmed"
"MY-PLHRM-W","Confirmed","3","Confirmed"
"MY-CONLBBL01-W","Confirmed","5","Confirmed"
"MY-CONRLBBL01-W","Confirmed","0","Draft"
"MY-CONLBBL02-W","Confirmed","5","Confirmed"
"MY-CONRLBBL02-W","Confirmed","0","Draft"
"MY-CONLBBL03-W","Confirmed","0","Draft"
"MY-CONLBBL04-W","Confirmed","0","Draft"
"MY-FRLLF01-W","Confirmed","0","Draft"
"MY-FLLF01-W","Confirmed","5","Confirmed"
"MY-FLLFM-W","Confirmed","5","Confirmed"
"MY-FRLLF02-W","Confirmed","0","Draft"
"MY-FLLF02-W","Confirmed","5","Confirmed"
"MY-FLLFM2-W","Confirmed","5","Confirmed"
"MY-FRLLF03-W","Confirmed","0","Draft"
"MY-FLLF03-W","Confirmed","5","Confirmed"
"MY-FLLFM3-W","Confirmed","5","Confirmed"
"MY-FRLLF04-W","Confirmed","0","Draft"
"MY-FLLF04-W","Confirmed","5","Confirmed"
"MY-FLLFM4-W","Confirmed","5","Confirmed"
"MY-FLLF05-W","Confirmed","0","Draft"
"MY-FLLF06-W","Confirmed","0","Draft"
"MY-BL01LB-W","Confirmed","5","Confirmed"
"MY-BL02B-W","Confirmed","5","Confirmed"
"MY-BL03I-W","Confirmed","5","Confirmed"
"MY-BL04N-W","Confirmed","5","Confirmed"
"MY-BR4L01LB-W","Confirmed","0","Draft"
"MY-BR4L02B-W","Confirmed","0","Draft"
"MY-BR4L03I-W","Confirmed","0","Draft"
"MY-BR4L04N-W","Confirmed","0","Draft"
"MY-FWLMGWN2-W","Confirmed","5","Confirmed"
"MY-FWRLMGWN2-W","Confirmed","0","Draft"
"MY-FWLMGWN1-W","Confirmed","3","Confirmed"
"MY-CMRL-W150ML","Confirmed","5","Confirmed"
"MY-MRLNC-W20ML","Confirmed","5","Confirmed"
"MY-MRLNC-W30G","Confirmed","5","Confirmed"
"MY-MLNCN2-W","Confirmed","5","Confirmed"
"MY-MLNC2-W30G","Confirmed","3","Confirmed"
"MY-REMLOIMWN2-W","Confirmed","5","Confirmed"
"MY-REMRLOIMWN2-W","Confirmed","0","Draft"
"MY-TCR3LLF01-W","Confirmed","5","Confirmed"
"MY-TCR4LLF01-W","Confirmed","0","Draft"
"MY-TCR3LLF02-W","Confirmed","5","Confirmed"
"MY-TCR4LLF02-W","Confirmed","0","Draft"
"MY-TCR4LLF03-W","Confirmed","0","Draft"
"MY-TCR3LLF03-W","Confirmed","5","Confirmed"
"MY-TCR3LLF04-W","Confirmed","5","Confirmed"
"MY-TCR4LLF04-W","Confirmed","0","Draft"
"MY-TCR3LLF05-W","Confirmed","5","Confirmed"
"MY-TCR4LLF05-W","Confirmed","0","Draft"
"MY-TCR3LLF06-W","Confirmed","5","Confirmed"
"MY-TCR4LLF06-W","Confirmed","0","Draft"
"MY-TCR3LLF07-W","Confirmed","5","Confirmed"
"MY-TCR4LLF07-W","Confirmed","0","Draft"
"MY-SRMRLSAN1-W","Confirmed","6","Confirmed"
"MY-SRMLSA-W","Confirmed","5","Confirmed"
"MY-SRMRLSAN2-W","Confirmed","3","Confirmed"
"MY-MAMSL-W","Confirmed","0","Draft"
"MY-TCR2LLF01-W","Confirmed","5","Confirmed"
"MY-TCLLF01-W12G","Confirmed","3","Confirmed"
"MY-TCRLLF02-W12G","Confirmed","3","Confirmed"
"MY-TCR2LLF02-W","Confirmed","5","Confirmed"
"MY-TCLLF02-W12G","Confirmed","3","Confirmed"
"MY-TCR2LLF03-W","Confirmed","5","Confirmed"
"MY-TCRLLF03-W12G","Confirmed","3","Confirmed"
"MY-TCLLF03-W12G","Confirmed","3","Confirmed"
"MY-TCRLLF04-W12G","Confirmed","3","Confirmed"
"MY-TCR2LLF04-W","Confirmed","5","Confirmed"
"MY-TCLLF04-W12G","Confirmed","3","Confirmed"
"MY-FWLWFN2-W","Confirmed","5","Confirmed"
"MY-FWRLWFN2-W","Confirmed","0","Draft"
"MY-LBV-W6.5G","Confirmed","5","Confirmed"
"MY-RRLLL01-W","Confirmed","5","Confirmed"
"MY-RLLL01-W","Confirmed","5","Confirmed"
"MY-LLL01-W2.3G","Confirmed","3","Confirmed"
"MY-RRLLL02-W","Confirmed","5","Confirmed"
"MY-RLLL02-W","Confirmed","5","Confirmed"
"MY-LLL02-W2.3G","Confirmed","3","Confirmed"
"MY-RRLLL03-W","Confirmed","5","Confirmed"
"MY-LLL03-W2.3G","Confirmed","3","Confirmed"
"MY-RLLL03-W","Confirmed","5","Confirmed"
"MY-RRLLL04-W","Confirmed","5","Confirmed"
"MY-LLL04-W2.3G","Confirmed","3","Confirmed"
"MY-RLLL04-W","Confirmed","5","Confirmed"
"MY-RRLLL05-W","Confirmed","5","Confirmed"
"MY-LLL05-W2.3G","Confirmed","3","Confirmed"
"MY-RLLL05-W","Confirmed","5","Confirmed"
"MY-RRLLL06-W","Confirmed","5","Confirmed"
"MY-LLL06-W2.3G","Confirmed","3","Confirmed"
"MY-RLLL06-W","Confirmed","5","Confirmed"
"MY-RRLLL07-W","Confirmed","5","Confirmed"
"MY-LLL07-W2.3G","Confirmed","3","Confirmed"
"MY-RLLL07-W","Confirmed","5","Confirmed"
"MY-RRLLL08-W","Confirmed","5","Confirmed"
"MY-RLLL08-W","Confirmed","5","Confirmed"
"MY-LLL08-W2.3G","Confirmed","3","Confirmed"
"MY-RRLLL09-W","Confirmed","5","Confirmed"
"MY-LLL09-W2.3G","Confirmed","3","Confirmed"
"MY-RLLL09-W","Confirmed","5","Confirmed"
"MY-RRLLL10-W","Confirmed","5","Confirmed"
"MY-LLL10-W2.3G","Confirmed","3","Confirmed"
"MY-RLLL10-W","Confirmed","5","Confirmed"
"MY-RRLLL11-W","Confirmed","5","Confirmed"
"MY-RLLL11-W","Confirmed","5","Confirmed"
"MY-RRLLL12-W","Confirmed","5","Confirmed"
"MY-LLL12-W2.3G","Confirmed","3","Confirmed"
"MY-RLLL12-W","Confirmed","5","Confirmed"
"MY-RRLLL13-W","Confirmed","5","Confirmed"
"MY-RLLL13-W","Confirmed","5","Confirmed"
"MY-LLL13-W2.3G","Confirmed","3","Confirmed"
"MY-RRLLL14-W","Confirmed","5","Confirmed"
"MY-LLL14-W2.3G","Confirmed","3","Confirmed"
"MY-RLLL14-W","Confirmed","5","Confirmed"
"MY-RLLL15-W","Confirmed","5","Confirmed"
"MY-LLL15-W2.3G","Confirmed","5","Confirmed"
"MY-RLLL16-W","Confirmed","5","Confirmed"
"MY-LLL16-W2.3G","Confirmed","5","Confirmed"
"MY-RLLL17-W","Confirmed","5","Confirmed"
"MY-LLL17-W2.3G","Confirmed","5","Confirmed"
"MY-RLLL18-W","Confirmed","5","Confirmed"
"MY-LLL18-W2.3G","Confirmed","5","Confirmed"
"MY-RLLL19-W","Confirmed","5","Confirmed"
"MY-LLL19-W2.3G","Confirmed","5","Confirmed"
"MY-LM02-W3.8G","Confirmed","3","Confirmed"
"MY-LM05-W3.8G","Confirmed","3","Confirmed"
"MY-SRMNFSASRM-W","Confirmed","3","Confirmed"
"MY-PNFSBCSDCFW-W","Confirmed","5","Confirmed"
"MY-PNFSBHRFWSRM-W","Confirmed","5","Confirmed"
"MY-NFSSRMCAB-W","Confirmed","3","Draft"
"MY-FWNFSPBJ-W","Confirmed","4","Confirmed"
"MY-MNFSPBNC-W","Confirmed","4","Confirmed"
"MY-SRMNFSAGIS2-W","Confirmed","4","Confirmed"
"MY-MNFSAGNC2-W","Confirmed","4","Confirmed"
"MY-MNFSAGNC3-W","Confirmed","4","Confirmed"
"MY-REMNDACN1-W","Confirmed","0","Draft"
"MY-REMNDACN2-W","Confirmed","0","Draft"
"MY-FTNDATE-W","Confirmed","3","Confirmed"
"MY-RFWAH-W","Confirmed","5","Confirmed"
"MY-FWAH-W100ML","Confirmed","5","Confirmed"
"MY-HSAHHGEL-W","Confirmed","5","Confirmed"
"MY-MAHC-W40ML","Confirmed","5","Confirmed"
"MY-RMAHC-W","Confirmed","5","Confirmed"
"MY-RHBLAHMG-W","Confirmed","5","Confirmed"
"MY-HBLAHMG-W100ML","Confirmed","5","Confirmed"
"MY-SRMAH-W5X5ML","Confirmed","5","Confirmed"
"MY-CMSB-W150ML","Confirmed","5","Confirmed"
"MY-FMSB-W60ML","Confirmed","5","Confirmed"
"MY-FSSB-W100ML","Confirmed","3","Confirmed"
"MY-FSSB-W60ML","Confirmed","5","Confirmed"
"MY-RFSSB-W","Confirmed","5","Confirmed"
"MY-FWSB-W100ML","Confirmed","3","Confirmed"
"MY-RFWSB-W","Confirmed","5","Confirmed"
"MY-FTSB-W150ML","Confirmed","5","Confirmed"
"MY-RREMSCMWN1-W","Confirmed","5","Confirmed"
"MY-REMSCMW-W100ML","Confirmed","5","Confirmed"
"MY-RREMSCMWN2-W","Confirmed","5","Confirmed"
"MY-REMSCMW-W240ML","Confirmed","5","Confirmed"
"MY-INSC-W30G","Confirmed","5","Confirmed"
"MY-RINSC-W","Confirmed","5","Confirmed"
"MY-RSRMPSHB-W","Confirmed","5","Confirmed"
"MY-SRMPSHB-W100ML","Confirmed","5","Confirmed"
"MY-MANDSAV-W","Confirmed","5","Confirmed"
"MY-RMANDSAV-W","Confirmed","5","Confirmed"
"MY-MANDSGT-W","Confirmed","5","Confirmed"
"MY-RMANDSGT-W","Confirmed","5","Confirmed"
"MY-RMANDSRI-W","Confirmed","5","Confirmed"
"MY-MANDSRI-W","Confirmed","5","Confirmed"
"MY-MANDSRO-W","Confirmed","5","Confirmed"
"MY-RMANDSRO-W","Confirmed","5","Confirmed"
"MY-MANDSVC-W","Confirmed","5","Confirmed"
"MY-RMANDSVC-W","Confirmed","5","Confirmed"
"MY-MAMSND-W","Confirmed","0","Draft"
"MY-MWHPG-W40ML","Confirmed","5","Confirmed"
"MY-RMWHPG-W","Confirmed","5","Confirmed"
"MY-SRMWHP-W5X5ML","Confirmed","5","Confirmed"
"MY-ESNCCL-W3.3G","Confirmed","5","Confirmed"
"MY-ESNCPS-W3.3G","Confirmed","5","Confirmed"
"MY-LN01-W3.9G","Confirmed","3","Confirmed"
"MY-LN02-W3.9G","Confirmed","3","Confirmed"
"MY-LN03-W3.9G","Confirmed","3","Confirmed"
"MY-LN04-W3.9G","Confirmed","3","Confirmed"
"MY-LN05-W3.9G","Confirmed","3","Confirmed"
"MY-LN06-W3.9G","Confirmed","3","Confirmed"
"MY-MZOM-W150ML","Confirmed","5","Confirmed"
"MY-RPHHU-W","Confirmed","5","Confirmed"
"MY-PHHU-W","Confirmed","5","Confirmed"
"MY-BPBBB-W","Confirmed","5","Confirmed"
"MY-MPBNC20-W","Confirmed","3","Confirmed"
"MY-REMRPBTUMW-W","Confirmed","3","Confirmed"
"MY-FWPBNW100-W","Confirmed","3","Confirmed"
"MY-FWRPBCFLO100-W","Confirmed","3","Confirmed"
"MY-FWRPBCFLS100-W","Confirmed","3","Confirmed"
"MY-RFWPBCFBO-W","Confirmed","5","Confirmed"
"MY-FWPBCFBO-W100ML","Confirmed","5","Confirmed"
"MY-FWRPBCFLO50-W","Confirmed","3","Confirmed"
"MY-FWPBCFBO-W60ML","Confirmed","5","Confirmed"
"MY-RFWPBCFBS-W","Confirmed","5","Confirmed"
"MY-FWPBCFBS-W100ML","Confirmed","5","Confirmed"
"MY-FWRPBCFLSN3-W","Confirmed","3","Confirmed"
"MY-FWRPBCFLS50-W","Confirmed","3","Confirmed"
"MY-FWPBCFBS-W60ML","Confirmed","5","Confirmed"
"MY-MRPBSPF30-W","Confirmed","3","Confirmed"
"MY-MRPBNS20-W","Confirmed","3","Confirmed"
"MY-RMPBNS-W","Confirmed","5","Confirmed"
"MY-MRPBNS-W20ML","Confirmed","5","Confirmed"
"MY-MRPBSPF-W20ML","Confirmed","5","Confirmed"
"MY-RMPBSPF-W","Confirmed","5","Confirmed"
"MY-RFMPBPO-W","Confirmed","5","Confirmed"
"MY-FMPBPO-W","Confirmed","5","Confirmed"
"MY-MAMSPB-W","Confirmed","0","Draft"
"MY-RREMPBTUMW-W","Confirmed","5","Confirmed"
"MY-REMPBTUMW-W","Confirmed","5","Confirmed"
"MY-SRMPB-W","Confirmed","3","Confirmed"
"MY-RLPPR-W","Confirmed","5","Confirmed"
"MY-LPPR-W10G","Confirmed","5","Confirmed"
"MY-RLPPP-W","Confirmed","5","Confirmed"
"MY-LPPP-W10G","Confirmed","5","Confirmed"
"MY-MZPO-W50ML","Confirmed","5","Confirmed"
"MY-MPG-W40ML","Confirmed","3","Confirmed"
"MY-PRPB01-W","Confirmed","0","Draft"
"MY-PRPB02-W","Confirmed","0","Draft"
"MY-PRPB03-W","Confirmed","0","Draft"
"MY-PRPB04-W","Confirmed","0","Draft"
"MY-CUSRREFC01-W","Confirmed","0","Draft"
"MY-CUSRREFC02-W","Confirmed","0","Draft"
"MY-CUSRREFC03-W","Confirmed","0","Draft"
"MY-CUSRREFC04-W","Confirmed","0","Draft"
"MY-TCR2RE01-W","Confirmed","0","Draft"
"MY-TCR2RE02-W","Confirmed","0","Draft"
"MY-TCR2RE03-W","Confirmed","0","Draft"
"MY-TCR2RE04-W","Confirmed","0","Draft"
"MY-TCR2RE05-W","Confirmed","0","Draft"
"MY-TCRR4LLF01-W","Confirmed","0","Draft"
"MY-TCRR4LLF02-W","Confirmed","0","Draft"
"MY-TCRR4LLF03-W","Confirmed","0","Draft"
"MY-TCRR4LLF04-W","Confirmed","0","Draft"
"MY-TCRR4LLF05-W","Confirmed","0","Draft"
"MY-TCRR4LLF06-W","Confirmed","0","Draft"
"MY-TCRR4LLF07-W","Confirmed","0","Draft"
"MY-MAGDC-W17ML","Confirmed","5","Confirmed"
"MY-MAGDC-W30G","Confirmed","5","Confirmed"
"MY-RMAGDC-W","Confirmed","5","Confirmed"
"MY-RECRYAG-W","Confirmed","5","Confirmed"
"MY-ECRYAG-W10ML","Confirmed","5","Confirmed"
"MY-FWRYAG-W100ML","Confirmed","5","Confirmed"
"MY-RFWRYAG-W","Confirmed","5","Confirmed"
"MY-SRMAGIS-W17ML","Confirmed","5","Confirmed"
"MY-SRMRAGIS-W","Confirmed","4","Confirmed"
"MY-MAGNC-W17ML","Confirmed","5","Confirmed"
"MY-RMAGNC-W","Confirmed","5","Confirmed"
"MY-MAGNC-W30G","Confirmed","5","Confirmed"
"MY-MRRYDCN1-W","Confirmed","3","Confirmed"
"MY-MRRYDCN2-W","Confirmed","3","Confirmed"
"MY-PNFSBRYNCDY-W","Confirmed","0","Draft"
"MY-MRRYDCN3-W","Confirmed","3","Confirmed"
"MY-ECRRYAG-W","Confirmed","3","Confirmed"
"MY-FWRRYAG-W","Confirmed","3","Confirmed"
"MY-FMRYUL-W30G","Confirmed","5","Confirmed"
"MY-RFMRYUL-W","Confirmed","5","Confirmed"
"MY-SRMRRYIS-W","Confirmed","3","Confirmed"
"MY-SRMRRYUMS-W","Confirmed","3","Confirmed"
"MY-MRRYNCN1-W","Confirmed","3","Confirmed"
"MY-MRRYNCN2-W","Confirmed","3","Confirmed"
"MY-SRMRRYTEN2-W","Confirmed","3","Confirmed"
"MY-SRMRRYTEN1-W","Confirmed","3","Confirmed"
"MY-SRMAGTE-W100ML","Confirmed","5","Confirmed"
"MY-RSRMAGTE-W","Confirmed","5","Confirmed"
"MY-PRYTK-W","Confirmed","3","Draft"
"MY-FWSB-W60ML","Confirmed","5","Confirmed"
"MY-LWO-W150ML","Confirmed","5","Confirmed"
"MY-MSG-W40ML","Confirmed","5","Confirmed"
"MY-RMSG-W","Confirmed","5","Confirmed"
"MY-TFDF-W4.5G","Confirmed","3","Confirmed"
"MY-TLEMC13-W4G","Confirmed","3","Confirmed"
"MY-TLEMC14-W4G","Confirmed","3","Confirmed"
"MY-TLEMC15-W4G","Confirmed","3","Confirmed"
"MY-TLEMC16-W4G","Confirmed","3","Confirmed"
"MY-TLEMC17-W4G","Confirmed","3","Confirmed"
"MY-TLEMC18-W4G","Confirmed","3","Confirmed"
"MY-TMASKEEAL-W6G","Confirmed","3","Confirmed"
"MY-TEBEK-W3G","Confirmed","3","Confirmed"
"MY-TMRLDC-W20ML","Confirmed","3","Confirmed"
"MY-TSRMRL-W","Confirmed","3","Confirmed"
"MY-TMRLNC-W20ML","Confirmed","3","Confirmed"
"MY-TTCRLLF01-W12G","Confirmed","3","Confirmed"
"MY-TTCRLLF02-W12G","Confirmed","3","Confirmed"
"MY-TTCRLLF03-W12G","Confirmed","3","Confirmed"
"MY-TTCRLLF04-W12G","Confirmed","3","Confirmed"
"MY-TLLL02-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL04-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL06-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL09-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL13-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL14-W2.3G","Confirmed","3","Confirmed"
